index,full_date,Event,Location,Latitude,Longitude
1918,11/14/2024,110th Community Precinct Council Meeting,511 108th St. Corona,40.7437945,-73.8551959
1919,12/12/2024,110th Community Precinct Council Meeting,511 108th St. Corona,40.7437945,-73.8551959
1920,9/14/2023,110th Community Precicnt Council Meeting,511 108th St. Corona,40.7437945,-73.8551959
1921,10/12/2023,110th Community Precicnt Council Meeting,511 108th St. Corona,40.7437945,-73.8551959
1922,11/9/2023,110th Community Precinct Council Meeting,511 108th St. Corona,40.7437945,-73.8551959
1923,12/14/2023,110th Community Precinct Council Meeting,511 108th St. Corona,40.7437945,-73.8551959
1924,3/31/2023,LGBT CUNY Student Conference,,40.7438046,-73.9350636
1925,9/23/2022,Assemblymember Cathy Nolan's Women's Breakfast,31-10 Thompson Ave. Long Island CIty,40.743886,-73.934475
1926,10/3/2022,Breakfast with Community Leader Steven Tin and Heng Chen,5850 Francis Lewis Blvd Queens,40.74398,-73.776269
1927,2/10/2023,FCBA Annual Fundraising event,52-11 111th St. Queens,40.74422,-73.850816
1928,5/6/2022,78 Charitable Corp Gala,52-11 111th St Queens,40.74422,-73.850816
1929,8/6/2024,NNO 110,,40.7442504,-73.8494687
1930,8/3/2021,National Night Out 110 PCT,,40.7442504,-73.8494687
1931,1/21/2023,Queens Winter Pride,,40.7445402,-73.850749
1932,5/4/2023,Second Annual 78 Charitable Corp. Gala Dinner Dance,52-11 111th Street Flushing Meadow Park,40.7445402,-73.850749
1933,5/4/2023,Cocktail Party honoring Maestro David Close of the Oratorio Society,52-11 111th Street Flushing Meadow Park,40.7445402,-73.850749
1934,10/28/2023,"Greater Queens Chapter of the Links, Inc. - Masquerade Ball",Flushing Meadows,40.7445402,-73.850749
1935,3/24/2022,East Elmhurst Corona Civic Association Black History Month,,40.7445402,-73.850749
1936,10/27/2022,Schneps Media Queens Power List Event,,40.7445402,-73.850749
1937,9/9/2021,Schneps Media�۪s Leaders of Labor Awards & Networking Event,,40.7445402,-73.850749
1938,12/1/2021,Business Leaders of the Year Awards,,40.7445402,-73.850749
1939,12/9/2024,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1940,2025-13-9,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1941,12/13/2024,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1942,3/12/2024,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1943,12/9/2024,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1944,12/14/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1945,12/11/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1946,12/10/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1947,12/8/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1948,12/12/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1949,12/10/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1950,3/14/2023,Community Board 4  Board meeting,79-01 Broadway  Elmhurst,40.744586,-73.886173
1951,11/14/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1952,12/12/2023,Community Board 4 Meeting,79-01 Broadway  Queens,40.744586,-73.886173
1953,6/18/2022,Latinas on the Verge of Excellence (LOVE) Community Fair,79-01 Broadway  Queens,40.744586,-73.886173
1954,11/9/2022,CB4 Community Board meeting,79-01 Broadway  Elmhurst,40.744586,-73.886173
1955,5/11/2023,Queens Library at LIC Youth Event,,40.744679,-73.9485424
1956,6/27/2024,Sunnyside BID meeting,Sunnyside,40.7447776,-73.9257812
1957,1/31/2023,108th Precinct Council Meeting,43-31 39th St Queens,40.744953,-73.9258
1958,2/6/2023,Sunnyside Senior Center,43-31 39th St Queens,40.744953,-73.9258
1959,4/8/2021,110 Precinct Community Council Meeting,,40.7449859,-73.8642613
1960,2/4/2022,Elmhurst Hospital Lunar New Year Celebration,,40.74504029,-73.88583784
1961,12/14/2021,Elmhurst Hospital Farewell to Daniel Dromm,,40.74507324,-73.88587626
1962,3/3/2022,Vigil for Guiying Ma,,40.7450814,-73.8857797
1963,9/22/2022,Elmhaurst Hospital 190 Birthday Kick Off Celebration,79-01 Broadway  Elmhaurst,40.7450814,-73.8857797
1964,9/11/2020,9/11 Remembrance Ceremony 110th Pct CC,94-41 43rd Street Elmhurst,40.745083,-73.870158
1965,9/11/2020,110 PCT Comm Council,94-41 43rd Ave. Elmhurst,40.745083,-73.870158
1966,10/24/2020,United Sherpa Assoc. World Humanitarian,41-01 75th Street,40.74520081,-73.88986554
1967,10/24/2020,United Sherpa Assoc. World Humanitarian,41-01 75th St. Elmhurst,40.7452087,-73.8898773
1968,4/9/2024,Queens Public Library Tabling event Hunter point,47-40 Center Blvd Queens,40.745243,-73.957961
1969,3/2/2024,St. Patrick's for All day Parade,10606 Queens Blvd. Forest Hills,40.7456454,-73.9064312
1970,3/3/2024,St. Pats for All Day Parade,10606 Queens Blvd. Forest Hills,40.7456454,-73.9064312
1971,9/2/2021,Metroplus Health Back to School Event,41st & 81st Street Elmhurst,40.745889,-73.88456
1972,3/20/2022,Inauguration of Lynn Schulman,,40.745914,-73.8467247
1973,8/16/2022,Governor Hochul Celebrate Indian Independence Day,,40.745914,-73.8467247
1974,9/24/2021,"110th Precinct Build-A-Block, Sector C",104-38 47th Ave Corona,40.745939,-73.858117
1975,1/22/2023,NYPD Desi Society Meeting,257-05 Union Tpke Queens,40.746013,-73.714315
1976,1/30/2022,NYPD DESI Society General Membership Meeting,257-05 Union Turnpike Glen Oaks,40.746013,-73.714315
1977,4/24/2022,NYPD DESI Society General Membership Meeting,257-05 Union Turnpike Glen Oaks,40.746013,-73.714315
1978,12/22/2023,Himalayan Holiday Party,72-20 Roosevelt Avenue Jackson Heights,40.74658,-73.892782
1979,8/6/2024,NNO 112,106-06 Queens Blvd,40.746825,-73.938986
1980,8/6/2024,NNO 113,106-06 Queens Blvd,40.746825,-73.938986
1981,1/11/2023,Commuity Board 6 Monthly Meeting,1230-55 Queens Blvd.,40.746825,-73.938986
1982,4/14/2023,20th Annual Ramandan Iftar Dinner,116-33 Queens Blvd,40.746825,-73.938986
1983,6/14/2023,QDA Pride Event,120-55 Queens Blvd.,40.746825,-73.938986
1984,12/5/2023,Queens Borough Presidents Cabinet Meeting,120-55 Queens Boulevard,40.746825,-73.938986
1985,5/18/2022,PSA 9 Meet and Greet Captain Sullivan,125-01 Queens Blvd.,40.746825,-73.938986
1986,5/18/2022,"Making Safety a Priority for Judges, Attorneys, & Our Community",125-01 Queens Blvd.,40.746825,-73.938986
1987,9/29/2022,"Meet & Greet with Chief Kevin Williams, PBQS Commander",125-01 Queens Boulevard,40.746825,-73.938986
1988,2/9/2021,Mask Giveaway Photo Opportunity,36-29 11th Street LIC,40.746849,-73.9504806
1989,3/5/2023,St. Pat's for All Parade,43 St. and Skillman Ave.,40.7468996,-73.9208014
1990,8/28/2021,Gotham Health Back to School Festival,37-50 72nd Street Jackson Heights,40.747192,-73.894295
1991,5/18/2024,Indonesian Culinary Enthusiasts Inc. & NY Indonesian Food Bazaar,5-25 46th Avenue LIC,40.747264,-73.954181
1992,8/3/2021,National Night Out 108 PCT,Ave Sunnyside,40.7472831,-73.9217818
1993,5/11/2024,4th Annual KAFSC AAPI Family Fun Day,,40.7472926,-73.8205452
1994,10/8/2023,CM Ung's Fall Festival,45 Ave and Colden St. Flushing,40.7472926,-73.8205452
1995,5/14/2022,Spring Family Day,,40.7472926,-73.8205452
1996,9/24/2022,Fall festival,,40.7472926,-73.8205452
1997,9/25/2021,CM Koo's Fall Festival,,40.7472926,-73.8205452
1998,9/21/2023,Community Board 3 Meeting,73-19 37th Rd Flushing,40.747294,-73.891757
1999,10/20/2023,Durga Puja 2023,,40.7473249,-73.8918039
2000,2/6/2022,Candlelight vigil and prayer service for NYPD officers,,40.7473249,-73.8918039
2001,10/20/2021,Flyering in Jackson Heights,,40.7473249,-73.8918039
2002,3/27/2022,Prothom Alo Annual Gathering,Queens Blvd,40.747509,-73.939336
2003,5/27/2022,Council Mmber Sandra Ung's Memorial Day Observance Ceremony,,40.74770174,-73.80863926
2004,9/11/2022,Bayside Hills Civic Association 9/11 Ceremony,North side corner of Horace Harding Expressway and Bell Blvd.,40.7477971,-73.7615115
2005,9/18/2021,CHHAYA Housing Fair,37-43 77th Street Jackson Heights,40.747959,-73.888691
2006,9/18/2021,Queens Night Market,,40.74802363,-73.85045986
2007,7/10/2021,CM Dromm Street Co-Naming Ceremony,75th Street Jackson Heights,40.748219,-73.890606
2008,7/16/2021,Bangla Channel 3rd Anniversary,Woodside,40.748372,-73.905445
2009,9/9/2023,AM Catalina Cruz Back to School Block Party,Warren Street btween 41st  Corona,40.7484895,-73.8609816
2010,4/18/2023,IBTV Interview Recorded,37-07 74th Street Jackson Heights,40.74868,-73.891654
2011,4/22/2022,IBTV Ramadan Iftar Celebration,1 Marina Rd Flushing,40.748751,-73.854333
2012,12/3/2022,VFW Queens County Council 58th Annual Legislative Breakfast.,"150, 51-11 108th Street Corona",40.748751,-73.854333
2013,6/17/2021,Thikana's 32nd Publication Anniversary,1 Marina Road Corona,40.748751,-73.854333
2014,10/20/2022,Communuty Board 3 Meeting,77-02 37th Avenue,40.7489014,-73.8885269
2015,12/15/2022,Community Board 3 Meeting,37-06 77th Street,40.7489956,-73.8892472
2016,//22,Community Board 3 General Meeting,77-02 37th Ave Jackson Heights,40.749102,-73.888502
2017,12/10/2023,Kissena Park Civic Association Meeting,Parsons Blvd. Flushing,40.749152,-73.810003
2018,9/18/2022,Latin Carnival,& 80th Street Glendale,40.749203,-73.8693365
2019,11/20/2021,Trans Day of Remembrance,,40.7497329,-73.8623429
2020,6/2/2024,Queens Pride Parade,37th Ave Jackson Heights,40.7497429,-73.8844623
2021,8/11/2021,TBN24 DA INTERVIEW,37-19 57th Avenue Woodside,40.74981,-73.905347
2022,3/8/2024,Internaitonal Women's Day,"59-15 37th Avenue Woodside, Queens",40.749875,-73.902752
2023,11/9/2023,Diwali venue walkthru,59-15 37th Ave Queens,40.749875,-73.902752
2024,11/13/2023,QDQ Diwali Celebration,59-15 37th Ave Queens,40.749875,-73.902752
2025,3/4/2022,Jackson Heights Bangladeshi Business event.,59-15 37th Avenue Woodside,40.749875,-73.902752
2026,9/6/2023,Mental Health Wellness Fair 2023,82-11 37th Ave Jackson Heights-Queens,40.749905,-73.883949
2027,4/13/2022,Jackson Heights Bangladeshi Business Ramadan event.,59-13 37th avenue Woodside,40.749936,-73.903
2028,4/29/2021,Ramadan Celebration - World's Human Rights Organizations,59-17 37th Avenue Woodside,40.749936,-73.903
2029,2024-2-,13th year�۪s celebration of Fauma Innovative Inc.,37-11 57th Street Woodside,40.74995,-73.905284
2030,4/18/2023,Jackson Heights Bangladesh Business Associaiton,37-11 57th Street Woodside,40.74995,-73.905284
2031,4/28/2023,Bengali New Year Celebration,37-11 57th Street Woodside,40.74995,-73.905284
2032,3/21/2024,Community Board 3 Meeting,35-59 81st St Jackson Heights,40.7499835,-73.8851717
2033,12/21/2023,Community Board 3 Meeting,35-59 81st Street Jackson Heights,40.7499835,-73.8851717
2034,11/17/2022,Community Board 3 General Meeting,35-59 81st Street Jackson Heights,40.7499835,-73.8851717
2035,3/8/2023,International Women's Day,59-15 37th Avenue Queens,40.75,-73.9027778
2036,6/5/2022,Queens Pride Parade,37 Ave and 89 St. Jackson Heights,40.7504405,-73.8778081
2037,10/25/2020,115 Sector C Build the Block,79th Street Jackson Heights Greenmarket Jackson Heights,40.750454,-73.887478
2038,6/4/2023,Queens Pride Parade,89-01 37th Avenue,40.7505734,-73.877705
2039,5/18/2022,India Home Senior Center / Fraud & Scam presentation,45-52 Kissena Blvd,40.7508515,-73.8197867
2040,6/22/2022,Hate Crime Presentation at India Home,45-52 Kissena Blvd,40.7508515,-73.8197867
2041,5/22/2024,India Home Elder Abuse Presentation,45-52 Kissena Blvd Flushing,40.750925,-73.819718
2042,3/1/2022,Maha Shivrati event,45-52 Kissena Blvd Flushing,40.750925,-73.819718
2043,2/12/2023,Shri Guru Ravidass Temple visit,61-01 Broadway  Woodside Queens,40.7509923,-73.9007549
2044,3/22/2024,BHALO Iftar Dinner,13-05 43rd Avenue Long Island City,40.751013,-73.946086
2045,3/6/2022,St. Pats for All Parade in Sunnyside,43rd Street Sunnyside,40.751091,-73.920123
2046,2/20/2024,115th Precinct Community Council Meeting,115TH 92-15 Northern Blvd Jackson Heights,40.751146,-73.882508
2047,5/26/2024,Bangladesh Day Parade,"69-87 Street, 37th Avenue Jackson Heights",40.751146,-73.882508
2048,6/18/2024,115th Precinct Community Council Meeting,115th 92-15 Northern Blvd Jackson Heights,40.751146,-73.882508
2049,6/20/2024,Community Board 3 Meeting,Travers Park 78th Street Jackson Heights,40.751146,-73.882508
2050,1/17/2023,115th Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2051,2/21/2023,115th Precinct Community Council,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2052,3/21/2023,115TH Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2053,4/18/2023,115 Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2054,4/19/2023,115th Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2055,5/16/2023,115th Precinct Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2056,6/20/2023,115th Precinct Community Council Meeting,115TH 92-15 Northern Blvd Jackson Heights,40.751146,-73.882508
2057,9/19/2023,115th Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2058,11/21/2023,115 Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2059,3/15/2022,115th Precinct Community Council Meeting,115TH 92-15 Northern Blvd Jackson Heights,40.751146,-73.882508
2060,10/18/2022,115th Precinct Community Council Meeting,115th 92-15 Northern Blvd Queens,40.751146,-73.882508
2061,11/15/2022,115th Precinct Community Council,115th 92-15 Northern Boulevard Jackson Heights,40.751146,-73.882508
2062,12/20/2022,115th Precinct Community Council Meeting,115th Precinct 15 Northern Blvd Queens,40.751146,-73.882508
2063,4/8/2022,Sarah Whiting Street Renaming Ceremony,Holley Avenue,40.7518046,-73.8173043
2064,9/18/2021,Moon Festival Parade and Fireworks in Flushing,,40.7518169,-73.8242649
2065,3/28/2023,Bangladesh Independence Day Celebration,34-18 Northern Blvd Long Island City,40.751869,-73.92989
2066,2/21/2023,International Mother Language Day,34-18 Northern Blvd. Long Island City,40.751878,-73.92928
2067,6/23/2023,Bangla New Year and Nazrul Rabindra Joiynti,34-18 Northern Blvd,40.751878,-73.92928
2068,8/6/2021,Peace March in Response to Corona Mass Shooting,37-38 103rd Street Corona,40.752183,-73.864064
2069,1/30/2024,Bayside Hills Civic Association Meeting,,40.752301,-73.7634626
2070,12/11/2022,Bayside Hills Civic Association Holiday Lighting,Bell Blvd.,40.7526252,-73.7645111
2071,8/16/2024,PBQ Rakhi Day,143-09 Holly Avenue Flushing,40.752711,-73.816184
2072,8/5/2021,Fresh Air Fund Queens DA Day,"34th & 72nd Street Jackson Heights, Queens",40.7528039,-73.8943401
2073,10/6/2020,109 PCT National Night Out,Bowne Playground Union,40.753136,-73.817618
2074,8/3/2021,National Night Out PSA 9,49th Street between Newtown Road,40.7532704,-73.9068858
2075,8/20/2021,"Samaritan Daytop Village Woodside Sr. Center: 2nd Annual Sr. 
Citizen Day BBQ",,40.7532704,-73.9068858
2076,12/13/2022,Queens Public Library Adult/Immigrant Resource Fair,Flushing Main Street,40.7533124,-73.8273785
2077,6/15/2023,Community Board 3 Meeting,76-9 34th Ave Jackson HeightsTravers Park,40.75336,-73.889904
2078,9/11/2021,9/11 Memorial service CB3,76-9 34th Avenue Jackson Heights,40.75336,-73.889904
2079,12/17/2022,QDA Coat Drive with Evangel Church,39-20 27th Street Long Island City,40.75353,-73.936936
2080,12/1/2021,Meeting w/ Evangel Christian Center: DA Visit,39-20 27th Street Long Island City,40.75353,-73.936936
2081,12/14/2021,Meeting w/ Evangel Christian Center: Coat Drive,39-20 27th Street Long Island City,40.75353,-73.936936
2082,12/16/2021,QDA Coat Drive with Evangel Church,39-20 27th Street Long Island City,40.75353,-73.936936
2083,6/15/2022,World Elder Abuse Day at Woodside Houses,50-37 Newtown Road,40.753694,-73.91128
2084,10/13/2021,Hispanic Heritage Month Celebration,56-15 Northern Blvd Woodside,40.753706,-73.90444
2085,9/1/2023,Woodside Senior Center - 4th Annual Older Adults BBQ,50-37 Newtown Road Woodside,40.75384,-73.910762
2086,12/5/2021,Evangel Christian Center,,40.75384995,-73.93663678
2087,12/5/2021,Chanukah Celebration,,40.7539534,-73.889362
2088,10/12/2021,The Floating Hospital Video Filming + Tour,21-01 41st Ave Queens,40.753955,-73.942126
2089,10/16/2020,Collaborative Policing Listening Session,,40.75397309,-73.94897894
2090,4/19/2023,The Network of Bar Leaders Annual Presidents Dinner,27-05 39th Avenue Queens,40.754362,-73.935774
2091,11/9/2021,Old Towne Flushing Burial Ground ribbon cutting,,40.75438137,-73.80226715
2092,6/30/2021,CCHC reopening,42-35 Main Street Flushing,40.754558,-73.827735
2093,4/18/2023,Jus Broadcasting - Harpreet Toor Singh Live Interview,36-01 36th Avenue Long Island City,40.7548157,-73.9253746
2094,5/15/2022,Oritario Soceity of Queens Spring Concert,45-21 194th Street Flushing,40.754847,-73.787402
2095,5/16/2022,113 Precinct Community Council Meeting,45-21 194th Street Flushing,40.754847,-73.787402
2096,8/1/2023,NNO 111,242-02 61st Ave.,40.7550356,-73.7377916
2097,8/2/2022,NNO 111,242-02 61st Ave.,40.7550356,-73.7377916
2098,11/18/2023,Turkey Giveaway,(93-11 34th Ave Queens,40.755089,-73.874228
2099,9/4/2020,Hinton Park Food Drive,34-02 114th St. Corona,40.755296,-73.854004
2100,8/6/2024,NNO 111,242-02 61st Avenue Little Neck,40.755304,-73.738272
2101,5/21/2023,Oratario Concert,45-21 194th Street Queens,40.755307,-73.787142
2102,8/12/2021,Queensbridge Ribbon Cutting Ceremony,41-15 Vernon Blvd LIC,40.755353,-73.947831
2103,7/17/2021,Mayor's Office of Criminal Justice Anti-Violence Fair at Queensbridge Houses,(1006 41st Ave Long Island City,40.755403,-73.945408
2104,11/9/2021,Borough President's Northeast Queens Regional Town Hall,,40.755417,-73.757401
2105,4/11/2024,Jacob Riis Settlement - Elder Fraud Presentation,(10-25 41st Ave New York,40.755448,-73.944638
2106,7/13/2022,Queensbridge Senior Center Elder Abuse Presentation,10-25 41st Avenue Long Island City,40.7555154,-73.9445939
2107,9/3/2020,Stop The VIolence Town Hall Queensbridge Park,10-25 41st Avenue,40.7555154,-73.9445939
2108,10/12/2022,Charles B Wang Health Center newest location grand opening,131-72 40th Road Fllushing,40.755517,-73.835817
2109,2021/8/44416,Ecuadorian Parade,Northern Boulevard,40.75553679,-73.88587159
2110,2/14/2024,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2111,3/13/2024,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2112,4/24/2024,PSA 9 Precinct Community Council Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2113,5/8/2024,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2114,6/12/2024,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2115,4/26/2023,PSA 9 Precinct Community Council Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2116,5/10/2023,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2117,6/14/2023,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2118,6/15/2023,Local Neighborhood Stat - Resource Fair,10-25 41st Street Long Island City,40.7555691,-73.9445649
2119,6/24/2023,Queensbridge Family Day,10-25 41st Street Long Island City,40.7555691,-73.9445649
2120,9/13/2023,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2121,10/11/2023,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2122,11/8/2023,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2123,12/13/2023,Queensbridge Resident Association Meeting,10-25 41st Street Long Island City,40.7555691,-73.9445649
2124,8/18/2021,Queensbridge Emergency Town Hall on Gun & Gang Violence,,40.7555691,-73.9445649
2125,8/1/2023,NNO PSA 9,41st. 10th,40.7556711,-73.9456723
2126,8/2/2022,NNO PSA 9,41st. 10th,40.7556711,-73.9456723
2127,7/23/2020,Occupy Press Conference Vigil,,40.7556711,-73.9456723
2128,8/14/2021,Jackson Heights Mela,,40.7556818,-73.8830701
2129,4/30/2023,QPAC Performance of KOL ESPERANZA; REJOICE!,,40.7556899,-73.7556246
2130,2/22/2024,QDA Lunar New Year Event,222-05 56th Ave Queens,40.755787,-73.756818
2131,1/18/2023,QDA Lunar New Year Celebration,222-05 56th Ave Queens,40.755787,-73.756818
2132,12/17/2023,Oratorio Society of Queens Holiday Concert,222-05 56th Ave Bayside,40.755787,-73.756818
2133,10/12/2022,QDA Hispanic Heritage Celebration,85-7 Northern Blvd. Jackson Heights,40.755879,-73.88233
2134,4/12/2024,Florence E. Smith Senior Center - Housing & Worker Protection,102-19 34th Avenue Corona,40.755905,-73.865749
2135,5/10/2024,Florence E. Smith Senior Center: Elder Fraud Presentation,102-19 34th Avenue Corona,40.755905,-73.865749
2136,8/3/2021,National Night Out 115 PCT,& 94th Streets),40.75614367,-73.87466987
2137,6/16/2022,Community Board 3 General Meeting,& 93rd Street Jackson Heights,40.7561652,-73.8746275
2138,6/17/2023,Olde Towne of Flushing Burial Ground - Juneteenth,46th & 164th Street Flushing,40.756252,-73.80266
2139,10/9/2021,Queens Comes Back,36th Street between 34th Avenue,40.75629621,-73.92455745
2140,7/22/2023,Mini United Nations Food and Music Festival,Queensbridge Park 41st Road Astoria,40.7566667,-73.9486111
2141,8/6/2024,NNO 115,93rd  Jackson Heights,40.75669,-73.8742047
2142,8/1/2023,NNO 115,93rd  Jackson Heights,40.75669,-73.8742047
2143,8/2/2022,NNO 115,93rd  Jackson Heights,40.75669,-73.8742047
2144,10/17/2023,115th Precinct Council  Meeting,92-15 Northern Blvd Jackson Heights,40.756737,-73.87565
2145,10/19/2023,Meet and Greet with South Asians,131-72 40th Road Flushing,40.756737,-73.834529
2146,4/19/2022,115th Precinct Community Council Meeting,92-15 Northern Blvd. Jackson Hgts,40.756737,-73.87565
2147,5/17/2022,115th Precinct Community Council,92-15 Northern Blvd. Jackson Hgts.,40.756737,-73.87565
2148,//20,115th Precinct Community Council,92-15 Northern Blvd. Jackson Hgts.,40.756737,-73.87565
2149,5/18/2021,115 Precinct Community Council Meeting,92-15 Northern Blvd Jackson Heights,40.756737,-73.87565
2150,5/18/2021,115th Precinct Community Council Meeting,115 Precinct Parking Lot,40.75681902,-73.87592055
2151,9/17/2020,110th  Precinct Community Council,,40.75682254,-73.87591945
2152,10/20/2020,115th  Precinct Community Council,92-15 Northern Blvd,40.75683384,-73.87589012
2153,2/20/2024,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2154,4/9/2024,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2155,6/11/2024,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2156,5/9/2023,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2157,6/13/2023,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2158,7/29/2023,Woodside Houses Family Day,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2159,9/12/2023,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2160,10/10/2023,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2161,11/14/2023,Woodside Houses Resident Association,51-12 31st Avenue East Elmhurst,40.756843,-73.90765
2162,3/19/2024,115th Precinct Community Council,115th 92-15 Northern Blvd. in Jackson Heights,40.7568763,-73.8754942
2163,4/16/2024,115 Precinct Community Council Meeting,115th 92-15 Northern Blvd Jackson Heights,40.7568763,-73.8754942
2164,12/19/2023,115th Precinct Community Council Meeting,115th 92-15 Northern Blvd Jackson Heights,40.7568763,-73.8754942
2165,6/21/2022,115th Precinct Community Council meeting,115TH 92-15 Northern Blvd. Jackson Heights,40.7568763,-73.8754942
2166,9/21/2021,115th Precinct Community Council Meeting,115th Precinct,40.7568763,-73.8754942
2167,9/30/2021,Safe Bar Monthly Meeting,115th Precinct,40.7568763,-73.8754942
2168,10/19/2021,115th Precinct Community Council Meeting,115th Precinct,40.7568763,-73.8754942
2169,11/16/2021,115th Precinct Community Council Meeting,115th Precinct,40.7568763,-73.8754942
2170,10/6/2020,115 PCC NNO,115 Precinct Northern Blvd.,40.7568763,-73.8754942
2171,3/16/2021,115th Precinct Community Council Meeting,92-15 Northern Blvd,40.7568764,-73.8754942
2172,9/15/2020,115th  Precinct Community Council,92-15 Northern Blvd.,40.7568764,-73.8754942
2173,12/27/2023,105th PCT Council meeting,105th Pct House Queens Village,40.756886,-73.863447
2174,4/15/2022,Gun Buy Back Flyer drop off,105th Pct Queens Village,40.756886,-73.863447
2175,8/14/2024,NY Mets Celebration of Queens Culture,,40.7570877,-73.8458213
2176,9/14/2021,Mets and Small Business open night at Citi Field,City Field,40.7570877,-73.8458213
2177,9/14/2021,Night at the Ballpark Hosted by Queens Chamber & Flushing LDC,Citi Field,40.7570877,-73.8458213
2178,4/25/2023,LGBT Network Youth Summit,,40.7571978,-73.9243015
2179,//28,WheelChair Charity Inc.,33-16 108th Street Corona,40.757246,-73.861094
2180,8/1/2021,Press Conference Elmcor Bldg Response to Shooting in Jackson Heights,33-16 108th Street Corona,40.757246,-73.861094
2181,7/13/2022,CPC-Nanshan Senior Center visit,133-14 41st Ave Queens,40.757251,-73.831415
2182,7/14/2022,CPC-Nanshan Senior Center visit,133-14 41st Ave Queens,40.757251,-73.831415
2183,10/24/2022,CPC-Senior Center,133-14 41st Ave Queens,40.757251,-73.831415
2184,9/4/2023,Annual Astoria Street Fair 2023,29-11-36th Ave Queens,40.75728,-73.930939
2185,4/1/2022,Ramadan Special free Halal Food & Grocery Distribution,29-11 36th Avenue Astoria,40.75728,-73.930939
2186,10/2/2020,COVID 19 Antibody Testing,29-11. 36th Avenue Astoria,40.75728,-73.930939
2187,3/28/2024,Mets Opening Day Ceremony,41 Seaver Way Corona,40.7573875,-73.8440987
2188,11/16/2023,Community Board 3 Meeting,100-01 Northern Blvd. Corona,40.757442,-73.867463
2189,4/23/2023,Antioch Baptist Church of Corona,103-02 Northern Blvd. Queens,40.757499,-73.865467
2190,3/28/2024,Queens Public Library Tabling Event,100-01 Northern Blvd Queens,40.757526,-73.868213
2191,5/16/2024,Community Board 3 Meeting,100-01 Northern Blvd. Corona,40.757526,-73.868213
2192,1/19/2023,Community Board 3 General Meeting,100-01 Northern Blvd Queens,40.757526,-73.868213
2193,1/19/2023,NAACP Virtual Meeting - Far Rockaway Branch,100-01 Northern Blvd Queens,40.757526,-73.868213
2194,5/18/2023,Community Board 3 Monthly Meeting,100-01 Northern Blvd Queens,40.757526,-73.868213
2195,10/19/2023,Community Board 3 Meeting,100-01 Northern Blvd Corona,40.757526,-73.868213
